id,text,clean_text,fk_id_pengguna,fk_id_calon_pasangan,search_by,score_pos,score_neg,kelas,kelas_manual,date
380394,@Dennysiregar7 @jokowi @prabowo Saya Prabowo #UASdifitnahKejiDanBrutal, saya prabowo ,55272,2,@prabowo,0,0,Netral,Netral,4/14/2019 18:19
380395,@jokowi Keren Pak Jokowi. Siap coblos 01 tgl 17 nanti., keren pak jokowi .  siap coblos tgl nanti . ,115443,1,@jokowi,2,0,Positif,Positif,4/14/2019 18:20
380396,@jokowi Aminnnn pak Jokowi  dan semoga bapak dan ibu kembali ke tanah air dengan sehat dan selamat , aminnnn pak jokowi dan semoga bapak dan ibu kembali ke tanah air dengan sehat dan selamat ,115444,1,@jokowi,2,1,Positif,Positif,4/14/2019 18:21
380401,RT @julerocks: @AryPrasetyo_85 @kondekturbus_ @jokowi @Dennysiregar7 Tiati https://t.co/4QvnNcLW1O,  tiati ,115447,1,@jokowi,0,0,Netral,Netral,4/14/2019 18:23
380404,@P3nj3l4j4h @jokowi Masih kalah bro ama Bibib..Bibib mah di jamu ama raja Salman 7 hari 7 mlm..., masih kalah bro ama bibib .  . bibib mah di jamu ama raja salman hari mlm .  .  . ,115448,1,@jokowi,1,1,Netral,Negatif,4/14/2019 18:24
380406,"@Yeahdiky @sastrotingkir @killthedj @prabowo Saya tida Pro dan Kontra bro, pesta demokrasi tidak perlu berlebihan. Cukup tindakan 17 April."," saya tida pro dan kontra bro ,  pesta demokrasi tidak perlu berlebihan .  cukup tindakan april . ",115450,2,@prabowo,3,2,Positif,Positif,4/14/2019 18:24
380413,"@Garuda501 @Nurmantyo_Gatot @prabowo Akhirnya tetua menepati janji.
Terima kasih tetua, wawasan saya sudah bertambah.

Sebagai hadiah, tak kirimin rokok 02 bungkus dan kopi 02 gelas yak.

Ahihihi"," akhirnya tetua menepati janji .  terima kasih tetua ,  wawasan saya sudah bertambah .  sebagai hadiah ,  tak kirimin rokok bungkus dan kopi gelas yak .  ahihihi",102259,2,@prabowo,5,0,Positif,Positif,4/14/2019 18:28
380414,@Sinbad555 @PartaiSocmed @jokowi Siap.. salam jempol mas, siap .  .  salam jempol mas,115453,1,@jokowi,2,0,Positif,Positif,4/14/2019 18:29
380416,"@republikaonline Tragedi Demokrasi Indonesia atas  Kartu Suara Tercoblos di Malaysia, apakah @KPU_ID hanya cukup menganggap itu sampah ? PPLN, Dubes, Dafin Kirana, NasDem, Jokowi bagaimana ? Cc @prabowo @sandiuno @jokowi @MarufAmin_RI2 @Gerindra @bawaslu_RI @PKSejahtera @Official_PAN"," tragedi demokrasi indonesia atas kartu suara tercoblos di malaysia ,  apakah hanya cukup menganggap itu sampah  ?  ppln ,  dubes ,  dafin kirana ,  nasdem ,  jokowi bagaimana  ?  cc ",7424,1,@jokowi,2,3,Negatif,Negatif,4/14/2019 18:30
380422,@arinayasmine_ @joked2019 @prabowo @sandiuno Aamiin Yaa Robbal'alamiin, aamiin yaa robbal ' alamiin,115457,2,@prabowo,0,0,Netral,Positif,4/14/2019 18:32
380424,"@Dennysiregar7 @jokowi @prabowo Kurang tepat Bang. Tidak memilih @prabowo berarti kemungkinan golput. Jd, mau pilih @jokowi  silakan, pilih KH Ma'ruf Amin silakan. Yang mana saja."," kurang tepat bang .  tidak memilih berarti kemungkinan golput .  jd ,  mau pilih silakan ,  pilih kh ma ' ruf amin silakan .  yang mana saja . ",115459,1,@jokowi,1,3,Negatif,Positif,4/14/2019 18:33
380429,"RT @fadjroeL: Alhamdulillah. Presiden @jokowi menunaikan umroh. Di Riyadh pagi ini (14/4) disambut Gubernur, Pangeran Faisal. Lalu bersanta","  alhamdulillah .  presiden menunaikan umroh .  di riyadh pagi ini  (   )  disambut gubernur ,  pangeran faisal .  lalu bersanta",12025,1,@jokowi,0,0,Netral,Positif,4/14/2019 18:34
380431,@samba_taruma @jokowi Yuk kita sama2x disiplin di minggu tenang, yuk kita sama x disiplin di minggu tenang,31587,1,@jokowi,2,0,Positif,Positif,4/14/2019 18:35
380433,@plasa_dewa @sandiuno Alhamdulillah .... Mabrur Umroh nya, alhamdulillah  .  .  .  .  mabrur umroh nya,99212,2,@sandiuno,0,0,Netral,Positif,4/14/2019 18:35
380434,"@jokowi Jas nya bagus ya pak 
Kaya orang bule", jas nya bagus ya pak kaya orang bule,102026,1,@jokowi,2,0,Positif,Positif,4/14/2019 18:36
380436,@Rivi_Handayani @tigamudaperkasa @prabowo Ini di survey gk ya, ini di survey gk ya,8981,2,@prabowo,0,0,Netral,Netral,4/14/2019 18:36
380438,"@Uki23 @sandiuno Kacau, dibilang titipan, ancur ya ancur aja lah itu oke oce, pake nuduh segala, persis bener sama capresnya"," kacau ,  dibilang titipan ,  ancur ya ancur aja lah itu oke oce ,  pake nuduh segala ,  persis bener sama capresnya",45843,2,@sandiuno,0,3,Negatif,Negatif,4/14/2019 18:36
380439,"RT @Dennysiregar7: Di masa tenang ini saya tidak akan kampanye. Silahkan semua dengan pilihan masing-masing.

Memilih @jokowi silahkan.
Tid",  di masa tenang ini saya tidak akan kampanye .  silahkan semua dengan pilihan masing masing .  memilih silahkan .  tid,43026,1,@jokowi,2,0,Positif,Positif,4/14/2019 18:37
380441,@JKFC23456789 @jokowi @TheArieAir @P3nj3l4j4h @Gerindra @Fahrihamzah Yang beri rekam jejak walikota Solo dan gubernur DKI siapa ? Nggak sadar loe ? Sekarang jadi pengkhianat mereka? Jadi Presiden Boneka  enaknya dimana coba ?, yang beri rekam jejak walikota solo dan gubernur dki siapa  ?  nggak sadar loe  ?  sekarang jadi pengkhianat mereka ?  jadi presiden boneka enaknya dimana coba  ? ,64868,1,@jokowi,0,2,Negatif,Negatif,4/14/2019 18:37
380442,"@florielicious_ Alhamdulilah..
#2019PrabowoPresidenRI 
#2019PrabowoPresidenRI", alhamdulilah .  .  ,74432,2,#2019PrabowoPresiden,0,0,Netral,Positif,4/14/2019 18:38
380444,RT @Jokowi_Amin: LIVE! Kampanye Terbuka Jokowi di Sukabumi - Jawa Barat #JabarJuaraHiji https://t.co/MG8V64SFxk,  live !  kampanye terbuka jokowi di sukabumi jawa barat ,115463,1,@Jokowi_Amin,0,0,Netral,Netral,4/14/2019 18:39
380446,@kisi2keadilan @prabowo @jokowi @HabibluthfiYahy Ya biarlah Allah yang memberi penilaian. Kita apalah hamba penuh dosa., ya biarlah allah yang memberi penilaian .  kita apalah hamba penuh dosa . ,108479,2,@prabowo,1,2,Negatif,Positif,4/14/2019 18:39
380450,RT @Nadiku18: 9. Mendukung @prabowo atau @jokowi itu hak setiap orang. Tapi jangan sampai memfitnah orang baik seperti UAS. Toh dari kubu @,   .  mendukung atau itu hak setiap orang .  tapi jangan sampai memfitnah orang baik seperti uas .  toh dari kubu ,43900,1,@jokowi,4,1,Positif,Positif,4/14/2019 18:42
380451,@RevaSabrina3 @Mu7IRiN_070480 @Penacaurus @mrshananto @jokowi @nadhila_ch @TaufikDamas @psi_id @Twitter @zoelfick @Dahnilanzar @RatnaSpaet hmmm, hmmm,24466,1,@jokowi,0,0,Netral,Netral,4/14/2019 18:42
380452,@TeddyGusnaidi @prabowo Benar kah ni berita.., benar kah ni berita .  . ,115466,2,@prabowo,1,0,Positif,Negatif,4/14/2019 18:43
380456,@AdeFianzi @na_dirs @jokowi Dikasih , dikasih ,105860,1,@jokowi,0,0,Netral,Positif,4/14/2019 18:44
380458,@CebongParno Hayo semua medsos dihajarrr ....... pakai VPN lancar bro ... @iswan214 @prabowo, hayo semua medsos dihajarrr  .  .  .  .  .  .  .  pakai vpn lancar bro  .  .  .  ,115469,2,@prabowo,0,0,Netral,Netral,4/14/2019 18:44
380460,"RT @wijaya_ento: Nama anda pk @prabowo mendara daging di tubuh adik kecil ini.
Nangis ketika sebut nama jolowi 
Diem klo sebut nama bpk @pr",  nama anda pk mendara daging di tubuh adik kecil ini .  nangis ketika sebut nama jolowi diem klo sebut nama bpk ,91886,2,@prabowo,0,1,Negatif,Netral,4/14/2019 18:45
380461,@m_yanto_baemo @jokowi Aamiinn..., aamiinn .  .  . ,34688,1,@jokowi,0,0,Netral,Positif,4/14/2019 18:45
380463,@na_dirs @jokowi liadnya jga ikut berasa damainya, liadnya jga ikut berasa damainya,65463,1,@jokowi,0,0,Netral,Positif,4/14/2019 18:46
380467,"RT @Uki23: (Ad hominem dan Red herring fallacy)

Ketika saya buka borok dan bohongnya pak @sandiuno tentang OK OCE menggunakan data yang di",   ( ad hominem dan red herring fallacy )  ketika saya buka borok dan bohongnya pak tentang ok oce menggunakan data yang di,11949,2,@sandiuno,0,0,Netral,Netral,4/14/2019 18:47
380469,"@jokowi Apakah bapak bisa memperbaikinya? 

#UASdifitnahKejiDanBrutal", apakah bapak bisa memperbaikinya ?  ,25395,1,@jokowi,0,1,Negatif,Netral,4/14/2019 18:48
380471,Dear bapak @jokowi @prabowo saya butuh Kartu Skincare yang unlimited dan Kartu potongan harga kalo beli gincu.,dear bapak saya butuh kartu skincare yang unlimited dan kartu potongan harga kalo beli gincu . ,115472,2,@prabowo,1,0,Positif,Netral,4/14/2019 18:48
380477,"RT @IsmanTengku: A'A GYM PILIH @prabowo &amp; @sandiuno

1. FOLLOW @IsmanTengku 
2. SAYA AKAN FOLLOW BACK SELURUH AKUN RT/LIKE PD TUIT INI! SIL",  a ' a gym pilih  & amp ;   .  follow  .  saya akan follow back seluruh akun   like pd tuit ini !  sil,115475,2,@prabowo,1,0,Positif,Positif,4/14/2019 18:50
380478,@ferrykoto @Dahnilanzar @sandiuno @ainunnajib @PartaiSocmed SOMBONG SEKALI saudara, sombong sekali saudara,115476,2,@sandiuno,0,2,Negatif,Negatif,4/14/2019 18:50
380482,"@putrabanten80 @prabowo Semakin keji fitnah yang di buat, maka akan semakin mulia di hadapan tuhan."," semakin keji fitnah yang di buat ,  maka akan semakin mulia di hadapan tuhan . ",61847,2,@prabowo,1,2,Negatif,Positif,4/14/2019 18:53
380490,@Hanungbramantyo @heruaaw @jokowi Restu gimana nung..sorban mau dipake pak kyai aja direbut.., restu gimana nung .  . sorban mau dipake pak kyai aja direbut .  . ,25747,1,@jokowi,0,0,Netral,Negatif,4/14/2019 18:58
380497,"@yusuf_dumdum mereka gak sadar dan gak ngerti maksud @prabowo 
presiden terdahulu itu yg di maksud adalah megawati
sampai sekarang
karna hingga saat ini si JAE masih di atur dan jadi boneka nenek itu
https://t.co/f4aIv7WthV", mereka gak sadar dan gak ngerti maksud presiden terdahulu itu yg di maksud adalah megawati sampai sekarang karna hingga saat ini si jae masih di atur dan jadi boneka nenek itu ,77525,2,@prabowo,0,1,Negatif,Negatif,4/14/2019 19:02
380498,@jokowi Berikan selalu kekuatan dan kesehatan buat Pak de..ya Tuhan , berikan selalu kekuatan dan kesehatan buat pak de .  . ya tuhan ,115485,1,@jokowi,1,0,Positif,Positif,4/14/2019 19:02
380503,"Pak @jokowi  mana ngerti apa sesungguhnya dampak dari e_Sport yg dia babggakan, dg adanya piala Presiden, dg di ketuai oleh si galing Giring mantan penyanyi yg udh gak laku itu, menyedihkan pemimpin negara seperti ini
#UASdifitnahKejiDanBrutal 
#UASdifitnahKejiDanBrutal https://t.co/MJPNCHhurj","pak mana ngerti apa sesungguhnya dampak dari e sport yg dia babggakan ,  dg adanya piala presiden ,  dg di ketuai oleh si galing giring mantan penyanyi yg udh gak laku itu ,  menyedihkan pemimpin negara seperti ini ",14106,1,@jokowi,3,1,Positif,Negatif,4/14/2019 19:03
380506,"RT @devymanalu2: Naaahhh kalau mau punya pemimpin itu yg kayak pak @jokowi tdk mau menyalahkan pemimpin yg sdh"",tp cari solusi buat memperb","  naaahhh kalau mau punya pemimpin itu yg kayak pak tdk mau menyalahkan pemimpin yg sdh  , tp cari solusi buat memperb",9714,1,@jokowi,2,0,Positif,Positif,4/14/2019 19:06
380507,"@HatiSalam @andriwahyudist1 @prabowo Ya,itu mah pikiran org goblok bang,,apa""Jokowi yg disalahkan.otaknya pd didengkul.emng klo ganti presiden warung dia bakal ramai,,sholat tahajud munajat pd allah SWT ,jgn menyalahkan orglain,, kesalahan dirinya sndri gak tau.makanya warungnya gak rame"," ya , itu mah pikiran org goblok bang ,  , apa jokowi yg disalahkan . otaknya pd didengkul . emng klo ganti presiden warung dia bakal ramai ,  , sholat tahajud munajat pd allah swt  , jgn menyalahkan orglain ,  ,  kesalahan dirinya sndri gak tau . makanya warungnya gak rame",115488,2,@prabowo,2,2,Netral,Negatif,4/14/2019 19:06
380509,@Simon_Kennedy @jokowi You need to know @prabowo too , you need to know too ,105606,1,@jokowi,0,0,Netral,Netral,4/14/2019 19:07
380521,"@PowerOfReceh @prabowo Berarti kyai, ustad dan org yg rajin sholat disana segolongan dg mereka
#UASdifitnahKejiDanBrutal 
#UASdifitnahKejiDanBrutal"," berarti kyai ,  ustad dan org yg rajin sholat disana segolongan dg mereka ",45924,2,@prabowo,2,0,Positif,Positif,4/14/2019 19:10
380528,"Aku jatohkan pilihan pilpres pada 17 april pada 02,, ayoo ikuti aku menghantar pak @prabowo dan @sandiuno ke istana","aku jatohkan pilihan pilpres pada april pada  ,  ,  ayoo ikuti aku menghantar pak dan ke istana",115497,2,@prabowo,0,0,Netral,Positif,4/14/2019 19:14
380536,@Uceng_Dower @UmiFatih10 @JihanfahiraREAL @evalez_fr @SafarSadi @utuntauk @adishadiat @Apina09514060 @HeraLoebs @prabowo @tifsembiring @zarazettirazr @LisaAmartaTara @PriyoBudiS @MbahUyok @KingPurwa @TanYoana @YeyinShuang @Zombie_9Q @TehTJEMPLUNG @kangsemproel @DonAdam08 @panca66 @swulll @v3isvthree Leider lsst sich nicht bersetzen.., leider lsst sich nicht bersetzen .  . ,115502,2,@prabowo,0,0,Netral,Netral,4/14/2019 19:20
380537,RT @AkuJohnLegend: @Silvy_Riau02 Takedown secara agresif akun2 pendukung @prabowo @sandiuno dimulai setelah kunjungan Jae k kantor twitter.,  takedown secara agresif akun pendukung dimulai setelah kunjungan jae k kantor twitter . ,92690,2,@prabowo,1,1,Netral,Negatif,4/14/2019 19:21
380538,RT @jokowi: Saya tidak datang dari lingkungan elite. Saya datang dari kampung. Hanya karena kehendak Allah jualah saya dapat menjadi Wali K,  saya tidak datang dari lingkungan elite .  saya datang dari kampung .  hanya karena kehendak allah jualah saya dapat menjadi wali k,115503,1,@jokowi,0,1,Negatif,Positif,4/14/2019 19:21
380541,RT @Lianicuk: #TerimaKasihIstriku Iriana @jokowi selalu setia mendampingi sang suami selama Debat Pilpres 2019. Gestur yang polos dan biasa,  iriana selalu setia mendampingi sang suami selama debat pilpres  .  gestur yang polos dan biasa,38182,1,@jokowi,1,1,Netral,Positif,4/14/2019 19:23
380545,"RT @adtysptr2: Pemimpin yang baik memiliki perempuan disampingnya.
@jokowi 
#TerimaKasihIstriku https://t.co/p5g2aPqb7K",  pemimpin yang baik memiliki perempuan disampingnya .  ,108663,1,@jokowi,1,0,Positif,Positif,4/14/2019 19:24
380548,@istiyanti2409 @Chiz89D @detikcom @jokowi Komen di pelintir sama si cebong , komen di pelintir sama si cebong ,112095,1,@jokowi,0,0,Netral,Negatif,4/14/2019 19:25
380549,"RT @PKSejahtera: ""Kami tidak akan mengambil serupiah pun gaji jika mendapatkan amanah ini"" Cawapres Bang @sandiuno 

InsyaAllah kita sambut",  kami tidak akan mengambil serupiah pun gaji jika mendapatkan amanah ini cawapres bang insyaallah kita sambut,64028,2,@sandiuno,0,3,Negatif,Positif,4/14/2019 19:26
380554,"@permadiaktivis @sandiuno @jokowi Wkwkwkwk dengerin dong penjelasan jokowi yg ngelantur wkwkwkwk itu mah bukan skak mat, tapi senjata makan tuan."," wkwkwkwk dengerin dong penjelasan jokowi yg ngelantur wkwkwkwk itu mah bukan skak mat ,  tapi senjata makan tuan . ",28556,2,@sandiuno,1,0,Positif,Negatif,4/14/2019 19:27
380558,@GreenpeaceID @jokowi @prabowo Sebelum nya ga bersih. Berarti ganti hhaa, sebelum nya ga bersih .  berarti ganti hhaa,115511,1,@jokowi,1,1,Netral,Negatif,4/14/2019 19:28
380559,"@ViviTanxx @Nanda33596896 @Mas_lr @VIVAcoid @jokowi @prabowo Kl mau dibilang hampir semua industri kurang supportnya gan, contoh km di industri digital khususnya #Crypto mau terdaftar seperti bursa saham aja harus punya modal 1T, bank aja ngak sampai segitu modalnya (BPD)"," kl mau dibilang hampir semua industri kurang supportnya gan ,  contoh km di industri digital khususnya mau terdaftar seperti bursa saham aja harus punya modal t ,  bank aja ngak sampai segitu modalnya  ( bpd ) ",115512,2,@prabowo,2,1,Positif,Positif,4/14/2019 19:29
380561,"@MurtadhaOne @sitimaes_ @jokowi Kenapa rekam videonya sperti itu? Kenapa kameranya tidak arahkan kesisi bawahnya yg kurang terlihat. Sepertinya ada yg beda ambil shoot nya
1.awalnya dizoom lalu begerak kekanan
2.sampai dikanan dizoom out 
3.lali bergerak kebawah
4.jadi saya rasa ada sisi lain(blankspot)", kenapa rekam videonya sperti itu ?  kenapa kameranya tidak arahkan kesisi bawahnya yg kurang terlihat .  sepertinya ada yg beda ambil shoot nya  . awalnya dizoom lalu begerak kekanan  . sampai dikanan dizoom out  . lali bergerak kebawah  . jadi saya rasa ada sisi lain ( blankspot ) ,115514,1,@jokowi,0,1,Negatif,Negatif,4/14/2019 19:29
380562,"@RachlanNashidik Kalem pak... Kan katanya yg penting ganti @jokowi .
Kalo cuma gak ada pos menteri atau diomongin hasil @SBYudhoyono saat jd presiden, anggap aja pengorbanan kecil. 
*koalisi ama setan aja dijabanin kan?"," kalem pak .  .  .  kan katanya yg penting ganti  .  kalo cuma gak ada pos menteri atau diomongin hasil saat jd presiden ,  anggap aja pengorbanan kecil .  koalisi ama setan aja dijabanin kan ? ",21234,1,@jokowi,1,2,Negatif,Negatif,4/14/2019 19:30
380565,RT @di2_indra: @prahar_77 @UNITEDFANS91 @erickthohir @prabowo @jokowi Ini benar tdk? https://t.co/Apc2QDvVrm,  ini benar tdk ?  ,69961,2,@prabowo,1,0,Positif,Netral,4/14/2019 19:31
380582,"RT @Jas_Sinamb: ...
...JOKOWI &amp; King Salman...

Pak @jokowi ke tanah suci Bertemu King Salman Menjalin Silaturahmi.

Pak @prabowo ke Tanah",   .  .  .   .  .  . jokowi  & amp ;  king salman .  .  .  pak ke tanah suci bertemu king salman menjalin silaturahmi .  pak ke tanah,106642,1,@jokowi,1,1,Netral,Positif,4/14/2019 19:38
380585,@PriyoBudiS @sandiuno Harus bisa di tuntut tweternya krn dia dah ambil ke untungan tp tidak bisa mmberi keamanan, harus bisa di tuntut tweternya krn dia dah ambil ke untungan tp tidak bisa mmberi keamanan,80067,2,@sandiuno,1,1,Netral,Negatif,4/14/2019 19:39
380586,@jokowi Semoga Allah memberi berkah pada pak Jokowi untuk memimpin Indonesia ke dua kali, semoga allah memberi berkah pada pak jokowi untuk memimpin indonesia ke dua kali,115528,1,@jokowi,1,0,Positif,Positif,4/14/2019 19:39
380589,"@jokowi kalo gagal akui gagal, jangan kebanyakan ngeles Om"," kalo gagal akui gagal ,  jangan kebanyakan ngeles om",61752,1,@jokowi,0,2,Negatif,Negatif,4/14/2019 19:40
380591,#TerimaKasihIstriku yang udah mau jemput aku ke musola pake payung karena hujan setelah jumatan. Kamu istri solehah.   @jokowi, yang udah mau jemput aku ke musola pake payung karena hujan setelah jumatan .  kamu istri solehah .  ,36800,1,@jokowi,0,0,Netral,Positif,4/14/2019 19:41
380592,"RT @BencoolenEl: @arinayasmine_ @prabowo @sandiuno Aamiin...
#UASdifitnahKejiDanBrutal",  aamiin .  .  .  ,18589,2,@prabowo,0,0,Netral,Positif,4/14/2019 19:41
380596,@jokowi Semoga dimudahkan segala ibadah nya Bismillah satu periode lagi @jokowi , semoga dimudahkan segala ibadah nya bismillah satu periode lagi ,115532,1,@jokowi,0,0,Netral,Positif,4/14/2019 19:43
380598,@ZDiniah @anonLokal @prabowo Tadi sih di kbri ada yg teriak2 angka ajaa, tadi sih di kbri ada yg teriak angka ajaa,115533,2,@prabowo,0,0,Netral,Negatif,4/14/2019 19:44
380601,"@ASapardan Saya usul @jokowi sampaikan agar segera sang habib yang tidak pulang2 agar dibantu, mengingat yg bersangkutan sedang kejang2 dan akan semakin kejang tanggal 17 April."," saya usul sampaikan agar segera sang habib yang tidak pulang agar dibantu ,  mengingat yg bersangkutan sedang kejang dan akan semakin kejang tanggal april . ",15023,1,@jokowi,2,1,Positif,Negatif,4/14/2019 19:45
380603,"RT @ardianarahmawa1: Berani Fitnah Ulama ? 
Awas Keracunan ya... 

#UASdifitnahKejiDanBrutal
#2019PrabowoSandiMenang https://t.co/L6hRIfvauL",  berani fitnah ulama  ?  awas keracunan ya .  .  .  ,98627,2,#2019PrabowoSandi,1,3,Negatif,Negatif,4/14/2019 19:46
380605,"RT @plasa_dewa: Alhamdulillah Bang @sandiuno sudah bercukur...
#UASdifitnahKejiDanBrutal https://t.co/4hw2uNXFHi",  alhamdulillah bang sudah bercukur .  .  .  ,98627,2,@sandiuno,0,0,Netral,Positif,4/14/2019 19:46
380610,@pakde_herry @pramonoanung @agussal95974085 @jokowi Buktinya 02 di debad semalem bunuh diri, buktinya di debad semalem bunuh diri,115537,1,@jokowi,0,1,Negatif,Negatif,4/14/2019 19:48
380611,@FerdinandHutah2 @sandiuno ayo taruhan...saya pegang 01 Jokowi Amin, ayo taruhan .  .  . saya pegang jokowi amin,16370,2,@sandiuno,0,0,Netral,Netral,4/14/2019 19:48
380612,RT @Hatikusenang4: #TerimaKasihIstriku karena kamu menjadi wanita kuat yang mampu angkat galon dan tak pernah meminta bantuanku.   @jokowi,  karena kamu menjadi wanita kuat yang mampu angkat galon dan tak pernah meminta bantuanku .  ,39290,1,@jokowi,1,1,Netral,Positif,4/14/2019 19:48
380614,RT @PriyoBudiS: @sandiuno Mohon share berangkai via WhatsApp: https://t.co/yV9pddLCIx,  mohon share berangkai via whatsapp :  ,85706,2,@sandiuno,0,0,Netral,Netral,4/14/2019 19:50
380619,"@tetapJOIN2019  @jokowi  @hexagraph_id  @dpp_projo Yunarto menilai Bowo terlalu berhenti pada narasi yang sama, yakni membuktikan arah negara salah, namun disebutnya tak pakai data. 17 April Coblos 01 ~. #JokowiMenangTotalDebat #01IndonesiaMaju #JokowiLag"," yunarto menilai bowo terlalu berhenti pada narasi yang sama ,  yakni membuktikan arah negara salah ,  namun disebutnya tak pakai data .  april coblos  .  ",64675,1,@jokowi,2,1,Positif,Negatif,4/14/2019 19:53
380636,@hasanuddinali @jokowi @mantriss @na_dirs @radityadika @cakimiNOW izin save.., izin save .  . ,115551,1,@jokowi,0,0,Netral,Netral,4/14/2019 19:59
380637,"@FerdinandHutah2 @sandiuno mantab
 #UASdifitnahKejiDanBrutal", mantab ,110424,2,@sandiuno,0,0,Netral,Negatif,4/14/2019 19:59
380640,Bikin iri para pendengki @ProfAmienRais @prabowo @sandiuno @fadlizon @Dahnilanzar @Fahrihamzah https://t.co/uhocTkBai2,bikin iri para pendengki ,65796,2,@prabowo,1,0,Positif,Negatif,4/14/2019 20:00
380641,Komunitas Mas-Mas Bujang ingin ucapkan  #TerimaKasihIstriku di masa depan karena mau menukah denganku. @jokowi,komunitas mas mas bujang ingin ucapkan di masa depan karena mau menukah denganku .  ,36800,1,@jokowi,3,0,Positif,Positif,4/14/2019 20:00
380644,@jokowi salam sejah tera buatmu pahlwan bangsaku, salam sejah tera buatmu pahlwan bangsaku,115554,1,@jokowi,0,0,Netral,Positif,4/14/2019 20:01
380646,@jokowi Aamiin aamiin aamiin selamat sampai di Indonesia kembali, aamiin aamiin aamiin selamat sampai di indonesia kembali,115556,1,@jokowi,1,1,Netral,Positif,4/14/2019 20:02
380647,RT @NurKhairan: @detikcom @jokowi Ada yang Kejang-kejang,  ada yang kejang kejang,115557,1,@jokowi,0,0,Netral,Negatif,4/14/2019 20:02
380649,"RT @erickthohir: Pak @jokowi adalah insipirasi untuk semua. Kita mencintai apa yang beliau sudah buat untuk Indonesia, dan apa yang beliau","  pak adalah insipirasi untuk semua .  kita mencintai apa yang beliau sudah buat untuk indonesia ,  dan apa yang beliau",30945,1,@jokowi,2,0,Positif,Positif,4/14/2019 20:03
380652,"RT @Josevanie: @detikcom @jokowi Tolong tanyain pak, itu si rijik udh bayar kos an blm","  tolong tanyain pak ,  itu si rijik udh bayar kos an blm",115557,1,@jokowi,0,0,Netral,Negatif,4/14/2019 20:04
380653,"@jajangabdull @thoriqatuna @jokowi @prabowo Memang benar, saya telah mencari tahu langsung ke pendukung 02, jawabnya slalu kesalahan atau kebencian pada Jokowi. Giliran tanya prestasi, pasti jawabnya mengantarkan Jokowi jadi gubernur DKI. Artinya Prabowo pun akui prestasi Jokowi."," memang benar ,  saya telah mencari tahu langsung ke pendukung  ,  jawabnya slalu kesalahan atau kebencian pada jokowi .  giliran tanya prestasi ,  pasti jawabnya mengantarkan jokowi jadi gubernur dki .  artinya prabowo pun akui prestasi jokowi . ",115559,1,@jokowi,4,2,Positif,Negatif,4/14/2019 20:05
380655,@na_dirs @jokowi Allahu akbar..., allahu akbar .  .  . ,115560,1,@jokowi,1,0,Positif,Positif,4/14/2019 20:06
380658,RT @shafirrabb: bismillah menuju kemenangan! @prabowo @sandiuno #UASdifitnahKejiDanBrutal https://t.co/Qqxpi31Tou,  bismillah menuju kemenangan !  ,115562,2,@prabowo,1,0,Positif,Positif,4/14/2019 20:07
380660,@KHMarufAmin_ hhhhh kalo kyai bisa aja candaannya..trimakasih pak yai, hhhhh kalo kyai bisa aja candaannya .  . trimakasih pak yai,99034,1,@KHMarufAmin_,0,1,Negatif,Positif,4/14/2019 20:08
380664,"@satriakp @jokowi Ya sudah terserah elo...
Kan gw bilang makin dibantah makin kayak taik 
Bacot lo yg bilang otoriter sekarang tebang pilih.. HLHKNTL ", ya sudah terserah elo .  .  .  kan gw bilang makin dibantah makin kayak taik bacot lo yg bilang otoriter sekarang tebang pilih .  .  hlhkntl ,26227,1,@jokowi,1,0,Positif,Negatif,4/14/2019 20:10
380668,"@satriakp @jokowi Banyak belajar..maka itu ilmu politik tujuannya mendapatkan ""kekuasaan"" mau oposisi atau petahana.. megawati aja jadi wakil gusdur pdip menang pemilu.. ", banyak belajar .  . maka itu ilmu politik tujuannya mendapatkan kekuasaan mau oposisi atau petahana .  .  megawati aja jadi wakil gusdur pdip menang pemilu .  .  ,26227,1,@jokowi,2,2,Netral,Negatif,4/14/2019 20:12
380674,"@RachlanNashidik @TjahjantoHadi @jokowi Nyok dral buktiin jgn nga2 aja...
#UASdifitnahKejiDanBrutal", nyok dral buktiin jgn nga aja .  .  .  ,30563,1,@jokowi,0,0,Netral,Negatif,4/14/2019 20:16
380678,"Tau apa kamu soal politik?

#2019GantiPresiden Ganti koe ngono?",tau apa kamu soal politik ?  ganti koe ngono ? ,115568,2,#2019GantiPresiden,0,0,Netral,Negatif,4/14/2019 20:18
380680,Bu @IrianaJokowi_ selalu menjadi pendengar baik bagi suami tercinta  @jokowi.  #TerimaKasihIstriku https://t.co/nEkjShxZnX,bu selalu menjadi pendengar baik bagi suami tercinta ,92210,1,@jokowi,2,0,Positif,Positif,4/14/2019 20:19
380686,RT @anerahmawati7: @ErwinHa73 @rockygerung @prabowo @sandiuno Kami relawan 02 disini InshaAllah bergantian dan tetep solid mskpn beda parta,  kami relawan disini inshaallah bergantian dan tetep solid mskpn beda parta,36371,2,@prabowo,3,0,Positif,Positif,4/14/2019 20:22
380687,Liverpool vs Chelsea: Luiz Akui Kagum Pada Klopp https://t.co/E9WnOh1Nva #JokowiLagi #JKWMerahPutih #KoalisiPraBohong #01IndonesiaMaju,liverpool vs chelsea :  luiz akui kagum pada klopp ,5977,1,#01IndonesiaMaju,1,0,Positif,Netral,4/14/2019 20:22
